timer,hart
4264.54890326,560
4265.40369358,573
4266.2584839,580
4267.11327422,587
4267.96806454,596
4268.82285486,599
4269.67764518,597
4270.5324355,596
4271.38722582,593
4272.24201613,585
4273.09680645,574
4273.95159677,565
4274.80638709,558
4275.66117741,547
4276.51596773,533
4277.37075805,525
4278.22554837,519
4279.08033869,508
4279.93512901,498
4280.78991933,492
4281.64470965,488
4282.49949997,481
4283.35429029,474
4284.20908061,472
4285.06387092,473
4285.91866124,469
4286.77345156,468
4287.62824188,470
4288.4830322,474
4289.33782252,473
4290.19261284,474
4291.04740316,478
4291.90219348,480
4292.7569838,479
4293.61177412,479
4294.46656444,485
4295.32135476,489
4296.17614508,490
4297.0309354,492
4297.88572572,499
4298.74051603,502
4299.59530635,501
4300.45009667,503
4301.30488699,508
4302.15967731,510
4303.01446763,509
4303.86925795,509
4304.72404827,513
4305.57883859,513
4306.43362891,511
4307.28841923,513
4308.14320955,516
4308.99799987,516
4309.85279019,514
4310.70758051,516
4311.56237082,519
4312.41716114,518
4313.27195146,516
4314.12674178,516
4314.9815321,518
4315.83632242,516
4316.69111274,512
4317.54590306,512
4318.40069338,512
4319.2554837,507
4320.11027402,504
4320.96506434,502
4321.81985466,503
4322.67464498,497
4323.5294353,494
4324.38422562,492
4325.23901593,492
4326.09380625,489
4326.94859657,488
4327.80338689,490
4328.65817721,491
4329.51296753,489
4330.36775785,488
4331.22254817,491
4332.07733849,492
4332.93212881,490
4333.78691913,491
4334.64170945,493
4335.49649977,495
4336.35129009,493
4337.20608041,493
4338.06087072,497
4338.91566104,498
4339.77045136,497
4340.62524168,498
4341.480032,502
4342.33482232,503
4343.18961264,502
4344.04440296,504
4344.89919328,507
4345.7539836,508
4346.60877392,510
4347.46356424,522
4348.31835456,540
4349.17314488,555
4350.0279352,568
4350.88272552,583
4351.73751583,598
4352.59230615,604
4353.44709647,605
4354.30188679,608
4355.15667711,610
4356.01146743,604
4356.86625775,596
4357.72104807,593
4358.57583839,589
4359.43062871,579
4360.28541903,570
4361.14020935,564
4361.99499967,559
4362.84978999,548
4363.70458031,540
4364.55937062,536
4365.41416094,531
4366.26895126,521
4367.12374158,514
4367.9785319,509
4368.83332222,503
4369.68811254,495
4370.54290286,493
4371.39769318,492
4372.2524835,491
4373.10727382,488
4373.96206414,489
4374.81685446,491
4375.67164478,493
4376.5264351,490
4377.38122542,494
4378.23601573,500
4379.09080605,501
4379.94559637,500
4380.80038669,504
4381.65517701,508
4382.50996733,507
4383.36475765,505
4384.21954797,506
4385.07433829,508
4385.92912861,504
4386.78391893,499
4387.63870925,500
4388.49349957,501
4389.34828989,497
4390.20308021,495
4391.05787052,497
4391.91266084,500
4392.76745116,497
4393.62224148,496
4394.4770318,500
4395.33182212,504
4396.18661244,499
4397.04140276,500
4397.89619308,504
4398.7509834,506
4399.60577372,501
4400.46056404,501
4401.31535436,503
4402.17014468,504
4403.024935,498
4403.87972532,497
4404.73451563,499
4405.58930595,497
4406.44409627,488
4407.29888659,486
4408.15367691,488
4409.00846723,484
4409.86325755,476
4410.71804787,479
4411.57283819,483
4412.42762851,482
4413.28241883,479
4414.13720915,484
4414.99199947,490
4415.84678979,490
4416.70158011,488
4417.55637042,493
4418.41116074,501
4419.26595106,499
4420.12074138,497
4420.9755317,503
4421.83032202,508
4422.68511234,506
4423.53990266,505
4424.39469298,509
4425.2494833,513
4426.10427362,512
4426.95906394,512
4427.81385426,515
4428.66864458,518
4429.5234349,516
4430.37822522,516
4431.23301553,519
4432.08780585,521
4432.94259617,518
4433.79738649,518
4434.65217681,522
4435.50696713,523
4436.36175745,521
4437.21654777,523
4438.07133809,529
4438.92612841,535
4439.78091873,540
4440.63570905,550
4441.49049937,563
4442.34528969,572
4443.20008001,575
4444.05487032,579
4444.90966064,584
4445.76445096,581
4446.61924128,575
4447.4740316,572
4448.32882192,569
4449.18361224,560
4450.03840256,549
4450.89319288,543
4451.7479832,536
4452.60277352,526
4453.45756384,513
4454.31235416,509
4455.16714448,505
4456.0219348,496
4456.87672512,486
4457.73151543,486
4458.58630575,487
4459.44109607,480
4460.29588639,477
4461.15067671,484
4462.00546703,488
4462.86025735,485
4463.71504767,484
4464.56983799,493
4465.42462831,498
4466.27941863,495
4467.13420895,497
4467.98899927,505
4468.84378959,510
4469.69857991,506
4470.55337022,508
4471.40816054,518
4472.26295086,521
4473.11774118,515
4473.9725315,518
4474.82732182,525
4475.68211214,524
4476.53690246,516
4477.39169278,515
4478.2464831,518
4479.10127342,512
4479.95606374,501
4480.81085406,500
4481.66564438,501
4482.5204347,497
4483.37522502,489
4484.23001533,491
4485.08480565,494
4485.93959597,490
4486.79438629,484
4487.64917661,486
4488.50396693,491
4489.35875725,486
4490.21354757,482
4491.06833789,486
4491.92312821,491
4492.77791853,487
4493.63270885,484
4494.48749917,489
4495.34228949,494
4496.19707981,489
4497.05187012,487
4497.90666044,492
4498.76145076,496
4499.61624108,491
4500.4710314,491
4501.32582172,499
4502.18061204,503
4503.03540236,499
4503.89019268,499
4504.744983,506
4505.59977332,509
4506.45456364,504
4507.30935396,506
4508.16414428,511
4509.0189346,512
4509.87372491,509
4510.72851523,512
4511.58330555,516
4512.43809587,515
4513.29288619,511
4514.14767651,513
4515.00246683,516
4515.85725715,513
4516.71204747,508
4517.56683779,508
4518.42162811,509
4519.27641843,505
4520.13120875,500
4520.98599907,501
4521.84078939,502
4522.69557971,500
4523.55037002,500
4524.40516034,503
4525.25995066,506
4526.11474098,505
4526.9695313,505
4527.82432162,509
4528.67911194,515
4529.53390226,518
4530.38869258,524
4531.2434829,536
4532.09827322,544
4532.95306354,548
4533.80785386,551
4534.66264418,553
4535.5174345,554
4536.37222481,548
4537.22701513,545
4538.08180545,542
4538.93659577,536
4539.79138609,525
4540.64617641,519
4541.50096673,515
4542.35575705,508
4543.21054737,500
4544.06533769,496
4544.92012801,496
4545.77491833,492
4546.62970865,489
4547.48449897,488
4548.33928929,490
4549.19407961,489
4550.04886992,487
4550.90366024,489
4551.75845056,493
4552.61324088,492
4553.4680312,492
4554.32282152,497
4555.17761184,498
4556.03240216,498
4556.88719248,496
4557.7419828,499
4558.59677312,502
4559.45156344,499
4560.30635376,496
4561.16114408,499
4562.0159344,500
4562.87072471,497
4563.72551503,496
4564.58030535,498
4565.43509567,499
4566.28988599,495
4567.14467631,495
4567.99946663,496
4568.85425695,497
4569.70904727,497
4570.56383759,497
4571.41862791,500
4572.27341823,502
4573.12820855,502
4573.98299887,505
4574.83778919,508
4575.69257951,511
4576.54736982,511
4577.40216014,513
4578.25695046,516
4579.11174078,516
4579.9665311,511
4580.82132142,511
4581.67611174,515
4582.53090206,513
4583.38569238,511
4584.2404827,513
4585.09527302,515
4585.95006334,511
4586.80485366,506
4587.65964398,506
4588.5144343,507
4589.36922461,504
4590.22401493,500
4591.07880525,500
4591.93359557,501
4592.78838589,498
4593.64317621,497
4594.49796653,498
4595.35275685,500
4596.20754717,500
4597.06233749,503
4597.91712781,508
4598.77191813,512
4599.62670845,516
4600.48149877,521
4601.33628909,525
4602.19107941,528
4603.04586972,527
4603.90066004,527
4604.75545036,530
4605.61024068,530
4606.465031,529
4607.31982132,531
4608.17461164,536
4609.02940196,545
4609.88419228,554
4610.7389826,565
4611.59377292,574
4612.44856324,577
4613.30335356,575
4614.15814388,570
4615.0129342,564
4615.86772451,554
4616.72251483,541
4617.57730515,532
4618.43209547,523
4619.28688579,514
4620.14167611,508
4620.99646643,502
4621.85125675,499
4622.70604707,495
4623.56083739,492
4624.41562771,490
4625.27041803,491
4626.12520835,491
4626.97999867,491
4627.83478899,494
4628.68957931,497
4629.54436962,499
4630.39915994,501
4631.25395026,504
4632.10874058,505
4632.9635309,504
4633.81832122,504
4634.67311154,504
4635.52790186,505
4636.38269218,503
4637.2374825,503
4638.09227282,503
4638.94706314,503
4639.80185346,501
4640.65664378,502
4641.5114341,503
4642.36622441,502
4643.22101473,501
4644.07580505,500
4644.93059537,500
4645.78538569,499
4646.64017601,496
4647.49496633,495
4648.34975665,494
4649.20454697,493
4650.05933729,491
4650.91412761,490
4651.76891793,489
4652.62370825,488
4653.47849857,489
4654.33328889,490
4655.18807921,492
4656.04286952,493
4656.89765984,494
4657.75245016,495
4658.60724048,496
4659.4620308,497
4660.31682112,499
4661.17161144,502
4662.02640176,505
4662.88119208,508
4663.7359824,510
4664.59077272,514
4665.44556304,517
4666.30035336,519
4667.15514368,521
4668.009934,524
4668.86472431,524
4669.71951463,522
4670.57430495,522
4671.42909527,521
4672.28388559,519
4673.13867591,517
4673.99346623,516
4674.84825655,516
4675.70304687,515
4676.55783719,514
4677.41262751,513
4678.26741783,512
4679.12220815,512
4679.97699847,508
4680.83178879,508
4681.68657911,508
4682.54136942,509
4683.39615974,507
4684.25095006,510
4685.10574038,513
4685.9605307,517
4686.81532102,522
4687.67011134,531
4688.52490166,545
4689.37969198,563
4690.2344823,578
4691.08927262,593
4691.94406294,603
4692.79885326,610
4693.65364358,612
4694.5084339,613
4695.36322421,609
4696.21801453,601
4697.07280485,589
4697.92759517,580
4698.78238549,569
4699.63717581,554
4700.49196613,541
4701.34675645,528
4702.20154677,515
4703.05633709,500
4703.91112741,489
4704.76591773,478
4705.62070805,468
4706.47549837,458
4707.33028869,453
4708.18507901,449
4709.03986932,446
4709.89465964,444
4710.74944996,444
4711.60424028,447
4712.4590306,451
4713.31382092,452
4714.16861124,458
4715.02340156,462
4715.87819188,466
4716.7329822,470
4717.58777252,476
4718.44256284,481
4719.29735316,484
4720.15214348,486
4721.0069338,491
4721.86172411,495
4722.71651443,497
4723.57130475,500
4724.42609507,503
4725.28088539,506
4726.13567571,508
4726.99046603,508
4727.84525635,510
4728.70004667,511
4729.55483699,511
4730.40962731,510
4731.26441763,511
4732.11920795,511
4732.97399827,507
4733.82878859,506
4734.68357891,505
4735.53836922,503
4736.39315954,502
4737.24794986,501
4738.10274018,502
4738.9575305,501
4739.81232082,499
4740.66711114,497
4741.52190146,496
4742.37669178,497
4743.2314821,494
4744.08627242,493
4744.94106274,494
4745.79585306,495
4746.65064338,495
4747.5054337,499
4748.36022401,501
4749.21501433,502
4750.06980465,501
4750.92459497,503
4751.77938529,505
4752.63417561,506
4753.48896593,506
4754.34375625,507
4755.19854657,508
4756.05333689,507
4756.90812721,506
4757.76291753,506
4758.61770785,507
4759.47249817,506
4760.32728849,506
4761.18207881,506
4762.03686912,507
4762.89165944,508
4763.74644976,508
4764.60124008,509
4765.4560304,510
4766.31082072,510
4767.16561104,512
4768.02040136,517
4768.87519168,522
4769.729982,529
4770.58477232,543
4771.43956264,559
4772.29435296,576
4773.14914328,586
4774.0039336,596
4774.85872391,601
4775.71351423,604
4776.56830455,602
4777.42309487,597
4778.27788519,589
4779.13267551,578
4779.98746583,564
4780.84225615,550
4781.69704647,534
4782.55183679,520
4783.40662711,505
4784.26141743,494
4785.11620775,484
4785.97099807,474
4786.82578839,466
4787.68057871,460
4788.53536902,458
4789.39015934,457
4790.24494966,456
4791.09973998,459
4791.9545303,462
4792.80932062,465
4793.66411094,468
4794.51890126,474
4795.37369158,479
4796.2284819,484
4797.08327222,489
4797.93806254,494
4798.79285286,499
4799.64764318,503
4800.5024335,505
4801.35722381,508
4802.21201413,512
4803.06680445,512
4803.92159477,514
4804.77638509,514
4805.63117541,516
4806.48596573,517
4807.34075605,516
4808.19554637,517
4809.05033669,518
4809.90512701,516
4810.75991733,514
4811.61470765,515
4812.46949797,513
4813.32428829,511
4814.17907861,510
4815.03386892,510
4815.88865924,510
4816.74344956,507
4817.59823988,507
4818.4530302,507
4819.30782052,507
4820.16261084,505
4821.01740116,506
4821.87219148,507
4822.7269818,508
4823.58177212,507
4824.43656244,508
4825.29135276,510
4826.14614308,512
4827.0009334,513
4827.85572371,516
4828.71051403,520
4829.56530435,523
4830.42009467,525
4831.27488499,527
4832.12967531,531
4832.98446563,532
4833.83925595,532
4834.69404627,533
4835.54883659,534
4836.40362691,532
4837.25841723,530
4838.11320755,529
4838.96799787,527
4839.82278819,524
4840.67757851,521
4841.53236882,518
4842.38715914,516
4843.24194946,512
4844.09673978,508
4844.9515301,506
4845.80632042,505
4846.66111074,502
4847.51590106,499
4848.37069138,499
4849.2254817,502
4850.08027202,502
4850.93506234,503
4851.78985266,509
4852.64464298,519
4853.4994333,533
4854.35422361,550
4855.20901393,565
4856.06380425,579
4856.91859457,589
4857.77338489,596
4858.62817521,600
4859.48296553,599
4860.33775585,593
4861.19254617,585
4862.04733649,578
4862.90212681,567
4863.75691713,554
4864.61170745,543
4865.46649777,532
4866.32128809,520
4867.17607841,507
4868.03086872,497
4868.88565904,489
4869.74044936,481
4870.59523968,474
4871.45003,469
4872.30482032,466
4873.15961064,463
4874.01440096,461
4874.86919128,461
4875.7239816,461
4876.57877192,463
4877.43356224,465
4878.28835256,468
4879.14314288,471
4879.9979332,475
4880.85272351,479
4881.70751383,484
4882.56230415,490
4883.41709447,493
4884.27188479,495
4885.12667511,500
4885.98146543,503
4886.83625575,505
4887.69104607,505
4888.54583639,510
4889.40062671,511
4890.25541703,512
4891.11020735,511
4891.96499767,512
4892.81978799,514
4893.67457831,514
4894.52936862,513
4895.38415894,512
4896.23894926,512
4897.09373958,510
4897.9485299,507
4898.80332022,508
4899.65811054,508
4900.51290086,505
4901.36769118,504
4902.2224815,506
4903.07727182,506
4903.93206214,505
4904.78685246,505
4905.64164278,504
4906.4964331,506
4907.35122341,504
4908.20601373,504
4909.06080405,506
4909.91559437,506
4910.77038469,506
4911.62517501,506
4912.47996533,506
4913.33475565,507
4914.18954597,507
4915.04433629,506
4915.89912661,508
4916.75391693,509
4917.60870725,508
4918.46349757,507
4919.31828789,507
4920.17307821,508
4921.02786852,507
4921.88265884,508
4922.73744916,509
4923.59223948,510
4924.4470298,510
4925.30182012,510
4926.15661044,512
4927.01140076,513
4927.86619108,513
4928.7209814,515
4929.57577172,526
4930.43056204,538
4931.28535236,552
4932.14014268,566
4932.994933,582
4933.84972331,595
4934.70451363,604
4935.55930395,610
4936.41409427,614
4937.26888459,611
4938.12367491,605
4938.97846523,598
4939.83325555,589
4940.68804587,576
4941.54283619,563
4942.39762651,551
4943.25241683,538
4944.10720715,525
4944.96199747,513
4945.81678779,504
4946.67157811,495
4947.52636842,487
4948.38115874,479
4949.23594906,475
4950.09073938,470
4950.9455297,466
4951.80032002,463
4952.65511034,463
4953.50990066,464
4954.36469098,464
4955.2194813,464
4956.07427162,467
4956.92906194,469
4957.78385226,470
4958.63864258,472
4959.4934329,476
4960.34822321,480
4961.20301353,482
4962.05780385,488
4962.91259417,492
4963.76738449,496
4964.62217481,498
4965.47696513,501
4966.33175545,503
4967.18654577,505
4968.04133609,507
4968.89612641,510
4969.75091673,512
4970.60570705,512
4971.46049737,512
4972.31528769,511
4973.17007801,512
4974.02486832,508
4974.87965864,506
4975.73444896,505
4976.58923928,505
4977.4440296,504
4978.29881992,503
4979.15361024,502
4980.00840056,502
4980.86319088,500
4981.7179812,499
4982.57277152,501
4983.42756184,502
4984.28235216,502
4985.13714248,502
4985.9919328,503
4986.84672311,504
4987.70151343,503
4988.55630375,502
4989.41109407,503
4990.26588439,505
4991.12067471,503
4991.97546503,503
4992.83025535,505
4993.68504567,505
4994.53983599,505
4995.39462631,506
4996.24941663,508
4997.10420695,508
4997.95899727,509
4998.81378759,509
4999.66857791,510
5000.52336822,511
5001.37815854,509
5002.23294886,508
5003.08773918,509
5003.9425295,509
5004.79731982,508
5005.65211014,508
5006.50690046,509
5007.36169078,509
5008.2164811,508
5009.07127142,512
5009.92606174,521
5010.78085206,534
5011.63564238,550
5012.4904327,569
5013.34522301,588
5014.20001333,603
5015.05480365,615
5015.90959397,625
5016.76438429,630
5017.61917461,629
5018.47396493,623
5019.32875525,615
5020.18354557,605
5021.03833589,590
5021.89312621,576
5022.74791653,562
5023.60270685,549
5024.45749717,534
5025.31228749,520
5026.16707781,508
5027.02186812,498
5027.87665844,487
5028.73144876,482
5029.58623908,477
5030.4410294,473
5031.29581972,469
5032.15061004,467
5033.00540036,467
5033.86019068,466
5034.714981,465
5035.56977132,466
5036.42456164,467
5037.27935196,468
5038.13414228,470
5038.9889326,472
5039.84372291,475
5040.69851323,477
5041.55330355,478
5042.40809387,483
5043.26288419,487
5044.11767451,489
5044.97246483,492
5045.82725515,496
5046.68204547,500
5047.53683579,502
5048.39162611,503
5049.24641643,506
5050.10120675,507
5050.95599707,507
5051.81078739,506
5052.66557771,506
5053.52036802,506
5054.37515834,504
5055.22994866,502
5056.08473898,502
5056.9395293,501
5057.79431962,500
5058.64910994,499
5059.50390026,499
5060.35869058,499
5061.2134809,498
5062.06827122,498
5062.92306154,500
5063.77785186,500
5064.63264218,500
5065.4874325,501
5066.34222281,504
5067.19701313,503
5068.05180345,503
5068.90659377,503
5069.76138409,503
5070.61617441,503
5071.47096473,503
5072.32575505,504
5073.18054537,505
5074.03533569,505
5074.89012601,504
5075.74491633,505
5076.59970665,505
5077.45449697,505
5078.30928729,505
5079.16407761,505
5080.01886792,506
5080.87365824,505
5081.72844856,504
5082.58323888,505
5083.4380292,507
